-6,18327741083|68,6418486609|10,9070348843|68,7266340514
10,9070348843|68,7266340514|10,9312592816|64,7417206956
10,9312592816|64,7417206956|24,6301559548|64,8143938875
24,6301559548|64,8143938875|24,6301559548|67,3458434053
24,6301559548|67,3458434053|30,9527236501|67,3458434053
30,9527236501|67,3458434053|30,9527236501|64,8386182848
30,9527236501|64,8386182848|44,6516203232|64,899179278
44,6516203232|64,899179278|44,6395081246|68,8840926339
44,6395081246|68,8840926339|61,7298204197|68,9688780244
61,7298204197|68,9688780244|61,8146058103|47,6635205991
61,8146058103|47,6635205991|61,54813744|47,6635205991
61,54813744|47,6635205991|61,54813744|45,7497932124
61,54813744|45,7497932124|62,8683670928|45,7497932124
62,8683670928|45,7497932124|62,8683670928|40,1418452374
62,8683670928|40,1418452374|61,54813744|40,1418452374
61,54813744|40,1418452374|61,54813744|38,252342248
61,54813744|38,252342248|61,8872790022|38,252342248
61,8872790022|38,252342248|61,8872790022|30,6337692972
61,8872790022|30,6337692972|63,7525575943|30,6337692972
63,7525575943|30,6337692972|63,7525575943|25,6193190561
63,7525575943|25,6193190561|61,8872790022|25,6193190561
61,8872790022|25,6193190561|61,8872790022|18,0491948998
61,8872790022|18,0491948998|35,1919931776|18,0249705025
35,1919931776|18,0249705025|35,1919931776|18,0007461052
35,1919931776|18,0007461052|35,1314321843|18,0007461052
35,1314321843|18,0007461052|35,1314321843|17,0438824119
35,1314321843|17,0438824119|35,1919931776|17,0438824119
35,1919931776|17,0438824119|35,1919931776|16,9954336173
35,1919931776|16,9954336173|31,8490263502|16,9954336173
31,8490263502|16,9954336173|31,8490263502|17,0438824119
31,8490263502|17,0438824119|31,9095873434|17,0438824119
31,9095873434|17,0438824119|31,9095873434|18,0007461052
31,9095873434|18,0007461052|31,8490263502|18,0007461052
31,8490263502|18,0007461052|31,8490263502|18,0491948998
31,8490263502|18,0491948998|0,139290284475|18,0491948998
0,139290284475|18,0491948998|0,139290284475|38,252342248
0,139290284475|38,252342248|2,08935426713|38,252342248
2,08935426713|38,252342248|2,08935426713|39,984386655
2,08935426713|39,984386655|1,67753951302|39,984386655
1,67753951302|39,984386655|1,67753951302|45,6528956232
1,67753951302|45,6528956232|2,08935426713|45,6528956232
2,08935426713|45,6528956232|2,08935426713|47,3849400301
2,08935426713|47,3849400301|-6,07426762298|47,3486034342
-6,07426762298|47,3486034342|-6,18327741083|68,6418486609
-6,18327741083|68,6418486609|-6,18327741083|68,6418486609
22,4741845951|42,7217435499|22,4741845951|41,2319431159
22,4741845951|41,2319431159|23,4673848844|41,2319431159
23,4673848844|41,2319431159|23,4673848844|42,7217435499
23,4673848844|42,7217435499|22,4741845951|42,7217435499
22,4741845951|42,7217435499|22,4741845951|42,7217435499
57,6601216733|56,3721914284|58,4958633802|56,3721914284
58,4958633802|56,3721914284|58,5079755788|55,3305423445
58,5079755788|55,3305423445|57,672233872|55,3184301459
57,672233872|55,3184301459|57,6601216733|56,3721914284
57,6601216733|56,3721914284|57,6601216733|56,3721914284
37,6265451062|22,8819621612|38,7650917793|18,6184682364
37,6265451062|18,4125608593|38,7529795807|22,8819621612
29,4144744215|22,8819621612|28,2759277484|18,6184682364
29,4144744215|18,4125608593|28,2880399471|22,8819621612
58,9319025316|18,4125608593|58,9319025316|23,3301135112
38,7529795807|18,6184682364|38,7529795807|22,8819621612
38,7529795807|22,8819621612|37,6265451062|22,8819621612
37,6265451062|22,8819621612|37,6265451062|18,4125608593
