-19,016000|4,811000|-19,016000|5,281000
-19,906000|5,281000|-19,906000|4,811000
-19,906000|4,811000|-20,884000|4,811000
-20,884000|4,811000|-20,884000|0,000000
-20,884000|0,000000|-18,478000|0,000000
-23,788000|7,751000|-25,271000|7,751000
-25,271000|7,751000|-25,271000|7,286000
-26,161000|7,286000|-26,161000|7,751000
-26,161000|7,751000|-27,185000|7,751000
-27,185000|7,751000|-27,185000|12,562000
-27,185000|12,562000|-23,788000|12,562000
-23,788000|12,562000|-23,788000|7,751000
-27,277000|7,751000|-28,269000|7,751000
-28,269000|7,751000|-28,269000|7,286000
-29,159000|7,286000|-29,159000|7,751000
-29,159000|7,751000|-29,690000|7,751000
-29,690000|7,751000|-29,690000|12,562000
-29,690000|12,562000|-27,277000|12,562000
-27,277000|12,562000|-27,277000|7,751000
-27,492000|0,000000|-27,492000|4,811000
-27,492000|4,811000|-28,017000|4,811000
-28,017000|4,811000|-28,017000|5,281000
-28,907000|5,281000|-28,907000|4,811000
-28,907000|4,811000|-29,899000|4,811000
-29,899000|4,811000|-29,899000|0,000000
-29,899000|0,000000|-27,492000|0,000000
-12,184000|7,751000|-13,206000|7,751000
-13,206000|7,751000|-13,206000|7,286000
-14,096000|7,286000|-14,096000|7,751000
-14,096000|7,751000|-17,600000|7,751000
-17,600000|7,751000|-17,600000|12,562000
-17,600000|12,562000|-12,184000|12,562000
-12,184000|12,562000|-12,184000|11,262000
-12,184000|11,262000|-11,594000|11,262000
-11,594000|11,262000|-11,594000|8,461000
-11,594000|8,461000|-12,184000|8,461000
-12,184000|8,461000|-12,184000|11,262000
-12,184000|8,461000|-12,184000|7,751000
-32,753000|7,751000|-34,250000|7,751000
-34,250000|7,751000|-34,250000|7,286000
-35,140000|7,286000|-35,140000|7,751000
-35,140000|7,751000|-36,213000|7,751000
-36,213000|7,751000|-36,213000|12,562000
-36,213000|12,562000|-32,753000|12,562000
-32,753000|12,562000|-32,753000|7,751000
-29,993000|0,000000|-29,993000|4,811000
-29,993000|4,811000|-31,007000|4,811000
-31,007000|4,811000|-31,007000|5,281000
-31,897000|5,281000|-31,897000|4,811000
-31,897000|4,811000|-32,412000|4,811000
-32,412000|4,811000|-32,412000|0,000000
-32,412000|0,000000|-29,993000|0,000000
-17,743000|7,751000|-19,228000|7,751000
-19,228000|7,751000|-19,228000|7,286000
-20,118000|7,286000|-20,118000|7,751000
-20,118000|7,751000|-21,111000|7,751000
-21,111000|7,751000|-21,111000|12,562000
-21,111000|12,562000|-17,743000|12,562000
-17,743000|12,562000|-17,743000|7,751000
-21,279000|7,751000|-22,259000|7,751000
-22,259000|7,751000|-22,259000|7,286000
-23,149000|7,286000|-23,149000|7,751000
-23,149000|7,751000|-23,704000|7,751000
-23,704000|7,751000|-23,704000|12,562000
-23,704000|12,562000|-21,279000|12,562000
-21,279000|12,562000|-21,279000|7,751000
-11,964000|0,000000|-11,964000|4,811000
-11,964000|4,811000|-13,009000|4,811000
-13,009000|4,811000|-13,009000|5,281000
-13,899000|5,281000|-13,899000|4,811000
-13,899000|4,811000|-14,379000|4,811000
-14,379000|4,811000|-14,379000|0,000000
-14,379000|0,000000|-11,964000|0,000000
-9,458000|0,000000|-9,458000|4,811000
-9,458000|4,811000|-9,998000|4,811000
-9,998000|4,811000|-9,998000|5,281000
-10,888000|5,281000|-10,888000|4,811000
-10,888000|4,811000|-11,874000|4,811000
-11,874000|4,811000|-11,874000|0,000000
-11,874000|0,000000|-9,458000|0,000000
-5,997000|0,000000|-5,997000|4,811000
-5,997000|4,811000|-7,027000|4,811000
-7,027000|4,811000|-7,027000|5,281000
-7,917000|5,281000|-7,917000|4,811000
-7,917000|4,811000|-9,398000|4,811000
-9,398000|4,811000|-9,398000|0,000000
-9,398000|0,000000|-5,997000|0,000000
-10,000000|7,286000|-13,206000|7,286000
-14,097000|7,286000|-19,226000|7,286000
-20,120000|7,286000|-22,258000|7,286000
-23,148000|7,286000|-25,271000|7,286000
-26,161000|7,286000|-28,269600|7,286000
-29,160000|7,286000|-31,265900|7,286000
-32,154400|7,286000|-34,249800|7,286000
-35,140600|7,286000|-36,412000|7,286000
-3,335000|5,281000|-3,900000|5,281000
-4,782000|5,281000|-7,027000|5,281000
-7,917000|5,281000|-9,998000|5,281000
-10,900000|5,281000|-13,010000|5,281000
-13,900000|5,281000|-16,010000|5,281000
-16,910000|5,281000|-19,010000|5,281000
-19,904000|5,281000|-22,010000|5,281000
-22,910000|5,281000|-24,990000|5,281000
-25,890000|5,281000|-28,020000|5,281000
-28,905000|5,281000|-31,000000|5,281000
-31,900000|5,281000|-34,010000|5,281000
-34,900000|5,281000|-36,436000|5,281000
-3,335000|5,281000|-3,335000|7,286000
-3,335000|7,286000|-3,505000|7,286000
-3,505000|7,286000|-3,505000|8,881000
-3,505000|8,881000|-7,046000|8,881000
-7,046000|8,881000|-7,046000|9,001000
-7,046000|9,001000|-5,811000|9,001000
-5,811000|9,001000|-5,811000|11,381000
-5,811000|11,381000|-8,650000|11,381000
-8,650000|11,381000|-8,650000|9,001000
-8,650000|9,001000|-7,956000|9,001000
-7,956000|9,001000|-7,956000|8,881000
-7,956000|8,881000|-8,650000|8,881000
-8,650000|8,881000|-8,650000|7,286000
-8,650000|7,286000|-9,100000|7,286000
-9,100000|7,286000|-9,100000|7,381000
-9,100000|7,381000|-9,550000|7,381000
-9,550000|7,381000|-9,550000|7,331000
-9,550000|7,331000|-10,000000|7,331000
-10,000000|7,331000|-10,000000|7,286000
-3,505000|8,176000|-5,135000|8,176000
-5,135000|8,176000|-5,135000|8,881000
-6,958000|7,424000|-6,651000|7,354000
-6,651000|7,354000|-6,343000|7,304000
-6,343000|7,304000|-6,036000|7,279000
-6,036000|7,279000|-5,728000|7,264000
-5,728000|7,264000|-5,420000|7,279000
-5,420000|7,279000|-5,113000|7,304000
-5,113000|7,304000|-4,806000|7,354000
-4,806000|7,354000|-4,498000|7,424000
-4,498000|7,424000|-4,473000|7,311000
-4,473000|7,311000|-4,806000|7,234000
-4,806000|7,234000|-5,113000|7,184000
-5,113000|7,184000|-5,420000|7,159000
-5,420000|7,159000|-5,728000|7,144000
-5,728000|7,144000|-6,036000|7,159000
-6,036000|7,159000|-6,343000|7,184000
-6,343000|7,184000|-6,651000|7,234000
-6,651000|7,234000|-6,996000|7,311000
-6,996000|7,311000|-6,958000|7,424000
-8,903000|5,281000|-8,903000|5,596000
-8,903000|5,596000|-9,903000|5,596000
-9,903000|5,596000|-9,903000|5,281000
-17,769000|7,286000|-17,769000|6,826000
-17,769000|6,826000|-18,769000|6,826000
-18,769000|6,826000|-18,769000|7,286000
-21,097000|7,286000|-21,097000|6,971000
-21,097000|6,971000|-22,097000|6,971000
-22,097000|6,971000|-22,097000|7,286000
-24,101000|7,286000|-24,101000|6,971000
-24,101000|6,971000|-25,101000|6,971000
-25,101000|6,971000|-25,101000|7,286000
-27,107000|7,286000|-27,107000|6,971000
-27,107000|6,971000|-28,107000|6,971000
-28,107000|6,971000|-28,107000|7,286000
-30,108000|7,286000|-30,108000|6,971000
-30,108000|6,971000|-31,108000|6,971000
-31,108000|6,971000|-31,108000|7,286000
-8,045000|8,882000|-8,045000|7,302000
-8,045000|7,302000|-8,651000|7,302000
