0.0,0.0,0.0,0.0
-6.109,44.935,-6.109,46.853
-2.71,50.748,-2.71,50.556
0.622,50.748,-2.71,50.748
0.622,50.556,0.622,50.748
-2.71,50.556,0.622,50.556
4.23,-16.587,4.23,-15.408
-14.086,-15.993,-14.086,-15.912
-16.989,3.36,-16.989,2.937
-15.632,2.694,-15.632,2.621
-14.231,11.538,-14.855,11.538
-20.91,50.637,-20.91,50.842
-16.371,50.637,-20.91,50.637
-16.371,50.637,-20.91,50.637
-16.371,50.842,-16.371,50.637
-20.91,50.842,-16.371,50.842
-3.282,22.765,-3.201,22.765
-17.992,-15.993,-17.992,-15.912
-17.992,-15.912,-17.992,-15.993
-20.175,-15.912,-17.992,-15.912
-20.175,-15.993,-20.175,-15.912
-20.175,-15.993,-20.175,-15.993
-20.175,-21.98,-20.175,-15.993
-23.574,-21.98,-20.175,-21.98
-23.574,-21.681,-23.574,-21.98
-23.868,-21.681,-23.574,-21.681
-23.868,-16.241,-23.868,-21.681
-23.471,-16.241,-23.868,-16.241
-23.471,-15.972,-23.471,-16.241
-20.953,-15.972,-23.471,-15.972
-20.953,-15.694,-20.953,-15.972
-21.045,-15.694,-20.953,-15.694
-21.045,-15.89,-21.045,-15.694
-23.471,-15.89,-21.045,-15.89
-23.471,-15.553,-23.471,-15.89
-23.868,-15.553,-23.471,-15.553
-23.868,-10.061,-23.868,-15.553
-23.471,-10.061,-23.868,-10.061
-23.471,-9.784,-23.471,-10.061
-21.045,-9.784,-23.471,-9.784
-21.045,-14.857,-21.045,-9.784
-20.953,-14.857,-21.045,-14.857
-20.953,-14.052,-20.953,-14.857
-15.902,-14.052,-20.953,-14.052
-15.902,-14.052,-15.902,-14.052
-15.902,-14.052,-15.902,-14.052
-15.58,-14.052,-15.902,-14.052
-15.58,-13.971,-15.58,-14.052
-20.984,-13.971,-15.58,-13.971
-20.984,-9.784,-20.984,-13.971
-14.582,-9.784,-20.984,-9.784
-14.582,-13.971,-14.582,-9.784
-14.739,-13.971,-14.582,-13.971
-14.739,-14.052,-14.739,-13.971
-14.502,-14.052,-14.739,-14.052
-14.502,-11.062,-14.502,-14.052
-12.1,-11.062,-14.502,-11.062
-12.1,-13.971,-12.1,-11.062
-13.652,-13.971,-12.1,-13.971
-13.652,-14.052,-13.652,-13.971
-12.04,-14.052,-13.652,-14.052
-12.04,-9.662,-12.04,-14.052
-19.247,-9.662,-12.04,-9.662
-19.247,-3.512,-19.247,-9.662
-17.536,-3.512,-19.247,-3.512
-17.536,-6.226,-17.536,-3.512
-14.086,-6.226,-17.536,-6.226
-14.086,-6.132,-14.086,-6.226
-14.168,-6.132,-14.086,-6.132
-14.168,-6.175,-14.168,-6.132
-17.437,-6.175,-14.168,-6.175
-17.437,-3.512,-17.437,-6.175
-14.168,-3.512,-17.437,-3.512
-14.168,-9.662,-14.168,-3.512
-14.086,-5.283,-14.168,-5.283
-14.086,-3.512,-14.086,-9.662
-14.086,-2.926,-14.086,-3.512
-14.086,-2.926,-14.086,-2.926
-14.086,2.556,-14.086,-2.926
-14.086,2.595,-14.086,2.556
-14.086,2.671,-14.086,2.595
-14.086,2.762,-14.086,2.671
-14.086,7.818,-14.086,2.762
-14.855,7.818,-14.086,7.818
-14.855,8.894,-14.855,7.818
-14.919,8.894,-14.855,8.894
-14.97,8.894,-14.919,8.894
-14.97,7.694,-14.97,8.894
-14.198,7.694,-14.97,7.694
-14.198,4.291,-14.198,7.694
-14.607,4.291,-14.198,4.291
-14.607,3.94,-14.607,4.291
-14.198,3.94,-14.607,3.94
-14.198,2.863,-14.198,3.94
-14.248,2.898,-14.198,2.863
-14.342,2.916,-14.248,2.898
-14.432,2.898,-14.342,2.916
-14.513,2.847,-14.432,2.898
-14.564,2.762,-14.513,2.847
-14.58,2.694,-14.564,2.762
-14.688,2.694,-14.58,2.694
-14.688,2.621,-14.688,2.694
-14.574,2.621,-14.688,2.621
-14.564,2.578,-14.574,2.621
-14.513,2.497,-14.564,2.578
-14.444,2.446,-14.513,2.497
-14.35,2.424,-14.444,2.446
-14.257,2.446,-14.35,2.424
-14.22,2.469,-14.257,2.446
-14.22,-1.193,-14.22,2.469
-14.722,-1.193,-14.22,-1.193
-14.722,-3.365,-14.722,-1.193
-23.471,-3.365,-14.722,-3.365
-23.471,-3.037,-23.471,-3.365
-23.868,-3.037,-23.471,-3.037
-23.868,2.241,-23.868,-3.037
-23.471,2.241,-23.868,2.241
-23.471,2.621,-23.471,2.241
-15.632,2.621,-23.471,2.621
-15.632,2.694,-15.632,2.621
-16.908,2.695,-15.632,2.694
-16.908,6.853,-16.908,2.695
-16.989,6.853,-16.908,6.853
-16.989,2.695,-16.989,6.853
-23.471,2.694,-16.989,2.695
-23.471,2.937,-23.471,2.694
-23.868,2.937,-23.471,2.937
-23.868,8.215,-23.868,2.937
-23.471,8.215,-23.868,8.215
-23.471,8.501,-23.471,8.215
-17.229,8.501,-23.471,8.501
-17.229,7.694,-17.229,8.501
-16.768,7.694,-17.229,7.694
-16.768,7.875,-16.768,7.694
-16.956,7.875,-16.768,7.875
-16.956,8.719,-16.956,7.875
-17.059,8.719,-16.956,8.719
-17.059,8.595,-17.059,8.719
-23.471,8.595,-17.059,8.595
-23.471,8.911,-23.471,8.595
-23.868,8.911,-23.471,8.911
-23.868,11.464,-23.868,8.911
-17.059,11.464,-23.868,11.464
-17.059,9.663,-17.059,11.464
-16.956,9.663,-17.059,9.663
-16.956,11.538,-16.956,9.663
-16.78,11.538,-16.956,11.538
-16.78,11.648,-16.78,11.538
-23.868,11.648,-16.78,11.648
-23.868,14.19,-23.868,11.648
-23.471,14.19,-23.868,14.19
-23.471,14.898,-23.471,14.19
-23.868,14.898,-23.471,14.898
-23.868,17.465,-23.868,14.898
-15.354,17.465,-23.868,17.465
-15.354,17.465,-15.354,17.465
-15.354,17.546,-15.354,17.465
-23.868,17.546,-15.354,17.546
-23.868,20.168,-23.868,17.546
-23.471,20.168,-23.868,20.168
-23.471,20.872,-23.471,20.168
-23.868,20.872,-23.471,20.872
-23.868,23.448,-23.868,20.872
-17.07,23.448,-23.868,23.448
-17.07,22.564,-17.07,23.448
-16.869,22.564,-17.07,22.564
-16.869,22.828,-16.869,22.564
-16.968,22.828,-16.869,22.828
-16.968,23.693,-16.968,22.828
-23.868,23.693,-16.968,23.693
-23.868,26.232,-23.868,23.693
-23.471,26.232,-23.868,26.232
-23.471,26.612,-23.471,26.232
-22.094,26.612,-23.471,26.612
-17.07,26.612,-22.094,26.612
-17.07,24.816,-17.07,26.612
-16.968,24.816,-17.07,24.816
-16.968,26.612,-16.968,24.816
-16.908,26.612,-16.968,26.612
-16.908,27.137,-16.908,26.612
-21.671,27.137,-16.908,27.137
-21.671,27.351,-21.671,27.137
-22.094,27.351,-21.671,27.351
-22.094,32.438,-22.094,27.351
-15.726,32.438,-22.094,32.438
-15.726,32.527,-15.726,32.438
-21.693,32.527,-15.726,32.527
-21.693,32.548,-21.693,32.527
-21.693,32.548,-21.693,32.548
-21.693,33.201,-21.693,32.548
-22.094,33.201,-21.693,33.201
-22.094,38.501,-22.094,33.201
-21.693,38.501,-22.094,38.501
-21.693,39.167,-21.693,38.501
-22.094,39.167,-21.693,39.167
-22.094,41.669,-22.094,39.167
-17.101,41.669,-22.094,41.669
-17.101,40.864,-17.101,41.669
-16.888,40.864,-17.101,40.864
-16.888,40.975,-16.888,40.864
-16.999,40.975,-16.888,40.975
-16.999,41.896,-16.999,40.975
-17.101,41.896,-16.999,41.896
-17.101,41.759,-17.101,41.896
-22.094,41.759,-17.101,41.759
-22.094,44.744,-22.094,41.759
-17.101,44.744,-22.094,44.744
-17.101,43.019,-17.101,44.744
-16.999,43.019,-17.101,43.019
-16.999,44.744,-16.999,43.019
-15.022,44.744,-16.999,44.744
-15.022,43.728,-15.022,44.744
-14.906,43.728,-15.022,43.728
-14.906,44.466,-14.906,43.728
-14.086,44.466,-14.906,44.466
-14.086,44.935,-14.086,44.466
-19.25,44.935,-14.086,44.935
-19.25,48.401,-19.25,44.935
-17.536,48.401,-19.25,48.401
-17.536,46.802,-17.536,48.401
-14.086,46.802,-17.536,46.802
-14.086,46.845,-14.086,46.802
-14.187,46.845,-14.086,46.845
-17.437,46.845,-14.187,46.845
-17.437,48.401,-17.437,46.845
-14.187,48.401,-17.437,48.401
-14.187,44.935,-14.187,48.401
-14.086,47.695,-14.187,47.695
-14.086,48.401,-14.086,44.935
-14.086,48.401,-14.086,48.401
